Year,LandslideID,Zone,TreeID,Species_Jp,DBH_cm,H_m,BA,BEF,R,D1,TimVol,AGBiomass_mg
1947,19,Transport,B815,Sawashiba,13.8,8.1,149.5712262,1.26,0.26,0.624,0.066620388,0.052379614
1947,19,Transport,B816,Sawashiba,3.3,2.89,8.552985999,1.26,0.26,0.624,0.002767349,0.0021758
1947,19,Transport,B817,Sawashiba,4.5,5.1,15.90431281,1.26,0.26,0.624,0.005515091,0.004336185
1947,19,Transport,B818,Sawashiba,3.1,4.25,7.54767635,1.26,0.26,0.624,0.002408206,0.001893428
1947,19,Transport,B819,Sawashiba,4.4,5.1,15.20530844,1.26,0.26,0.624,0.005246295,0.004124847
1947,19,Transport,B820,Akashide,8.9,8.5,62.21138852,1.26,0.26,0.624,0.02512313,0.01975281
1947,19,Transport,B821,Sawashiba,13.4,14.2,141.0260942,1.26,0.26,0.624,0.062402905,0.04906366
1947,19,Transport,B822,Sawashiba,2,4.25,3.141592654,1.26,0.26,0.624,0.000908887,0.000714604
1947,19,Transport,B823,Asada,23.8,16,444.8809357,1.26,0.26,0.624,0.351076695,0.276030541
1947,19,Transport,B824,Sawashiba,3.9,5.95,11.94590607,1.26,0.26,0.624,0.004012112,0.003154483
1947,19,Transport,B825,Mitsude kaede,18.4,12.6,265.9044022,1.18,0.26,0.519,0.188394332,0.115376457
1947,19,Transport,B826,Sawashiba,5.8,5.44,26.42079422,1.26,0.26,0.624,0.009696295,0.007623615
1947,19,Transport,B827,Shinanoki,33.2,21.7,865.6972716,1.18,0.26,0.369,0.785381941,0.341971005
1947,19,Transport,B828,Sawashiba,3.9,4.25,11.94590607,1.26,0.26,0.624,0.004012112,0.003154483
1947,19,Transport,B829,Mizunara,27.9,16.8,611.3617844,1.26,0.26,0.624,0.515670167,0.405440512
1947,19,Transport,B830,Yamamomiji,4.9,5.44,18.8574099,1.18,0.26,0.519,0.006664721,0.004081608
1947,19,Transport,B831,Sawashiba,3.5,5.95,9.621127502,1.26,0.26,0.624,0.003154139,0.002479911
1947,19,Transport,B832,Sawashiba,3.5,3.4,9.621127502,1.26,0.26,0.624,0.003154139,0.002479911
1947,19,Transport,B833,Mizunara,25.5,13.6,510.7051557,1.26,0.26,0.624,0.414839443,0.326163364
1947,19,Transport,B834,Sawashiba,3,3.4,7.068583471,1.26,0.26,0.624,0.002238883,0.001760299
1947,19,Transport,B835,Mizunara,16.4,13.2,211.24069,1.26,0.26,0.624,0.142621758,0.112134931
1947,19,Transport,B836,Sawashiba,5.9,5.1,27.33971007,1.26,0.26,0.624,0.010071922,0.007918948
1947,19,Transport,B837,Mizunara,28,8.4,615.7521601,1.26,0.26,0.624,0.520152347,0.408964581
1947,19,Transport,B838,Oba Bodaiju,28,14.5,615.7521601,1.18,0.26,0.369,0.520152347,0.226484735
1947,20,Initiation,B839,Akashide,8,5.6,50.26548246,1.26,0.26,0.624,0.019821215,0.015584232
1947,20,Initiation,B840,Akashide,18.2,7.9,260.1552876,1.26,0.26,0.624,0.123265836,0.096916531
1947,20,Initiation,B841,Akashide,11.4,7.4,102.0703453,1.26,0.26,0.624,0.043563448,0.034251325
1947,20,Initiation,B842,Akashide,11,5.9,95.03317777,1.26,0.26,0.624,0.04023764,0.031636442
1947,20,Initiation,B843,Akashide,7.5,6.7,44.17864669,1.26,0.26,0.624,0.017171618,0.013501013
1947,20,Initiation,B844,Konara,28,15,615.7521601,1.26,0.26,0.624,0.520152347,0.408964581
1947,20,Initiation,B845,Akashide,9.5,6.8,70.88218425,1.26,0.26,0.624,0.029044952,0.022836303
1947,20,Initiation,B846,Mizunara,22.8,13.2,408.2813813,1.26,0.26,0.624,0.316452551,0.248807654
1947,20,Initiation,B847,Sawashiba,4.2,5.1,13.8544236,1.26,0.26,0.624,0.004730777,0.003719526
1947,20,Initiation,B848,Konara,37,14.3,1075.210086,1.26,0.26,0.624,1.020758842,0.802561432
1947,20,Initiation,B849,Sawashiba,1.6,1.7,2.010619298,1.26,0.26,0.624,0.000553402,0.000435106
1947,20,Initiation,B850,Yamamomiji,12.4,7.2,120.7628216,1.18,0.26,0.519,0.052518677,0.032163488
1947,20,Initiation,B852,Akashide,21.2,8.2,352.9893506,1.26,0.26,0.624,0.173051414,0.136059944
1947,20,Initiation,B853,Akashide,13.8,7.5,149.5712262,1.26,0.26,0.624,0.066620388,0.052379614
1947,20,Initiation,B854,Akashide,11.2,7.3,98.52034562,1.26,0.26,0.624,0.04188238,0.032929602
1947,20,Initiation,B855,Aodamo,9.5,7.65,70.88218425,1.26,0.26,0.624,0.029044952,0.022836303
1947,20,Initiation,B856,Hauchiwa kaede,3.9,4.25,11.94590607,1.18,0.26,0.519,0.004012112,0.002457098
1947,20,Initiation,B857,Hauchiwa kaede,4.2,4.25,13.8544236,1.18,0.26,0.519,0.004730777,0.002897222
1947,20,Initiation,B858,Akashide,15.8,8.5,196.0667975,1.26,0.26,0.624,0.090010706,0.070770017
1947,20,Initiation,B859,Akashide,10,8.5,78.53981634,1.26,0.26,0.624,0.032553673,0.025595
1947,20,Initiation,B860,Sawashiba,1.8,3.4,2.544690049,1.26,0.26,0.624,0.000719073,0.000565364
1947,20,Initiation,B861,Sawashiba,1.8,3.4,2.544690049,1.26,0.26,0.624,0.000719073,0.000565364
1947,20,Initiation,B862,Akashide,12.5,7.5,122.718463,1.26,0.26,0.624,0.053465019,0.042036336
1947,20,Initiation,B863,Yamamomiji,3.5,4.25,9.621127502,1.18,0.26,0.519,0.003154139,0.001931658
1947,20,Initiation,B864,Sawashiba,4.3,4.25,14.52201204,1.26,0.26,0.624,0.004984869,0.003919304
1947,20,Initiation,B865,Ezoitaya,7.6,7.6,45.36459792,1.18,0.26,0.519,0.022192182,0.013590936
1947,20,Initiation,B866,Sawashiba,4.9,4.25,18.8574099,1.26,0.26,0.624,0.006664721,0.00524007
1947,20,Initiation,B867,Yamamomiji,1.2,2.55,1.130973355,1.33,0.26,0.519,0.000291912,0.000201498
1947,20,Initiation,B868,Yamamomiji,5.6,5.1,24.6300864,1.18,0.26,0.519,0.00896853,0.005492507
1947,20,Initiation,B869,Akashide,16.2,10.5,206.119894,1.26,0.26,0.624,0.095155892,0.074815368
1947,20,Initiation,B870,Sawashiba,3.8,5.1,11.34114948,1.26,0.26,0.624,0.003786961,0.00297746
1947,20,Initiation,B871,Akashide,14,11.7,153.93804,1.26,0.26,0.624,0.068786161,0.054082432
1947,20,Initiation,B872,Sawashiba,1.8,2.55,2.544690049,1.26,0.26,0.624,0.000719073,0.000565364
1947,20,Initiation,B873,Akashide,7.4,7.8,43.00840343,1.26,0.26,0.624,0.016666707,0.013104032
1947,20,Initiation,B874,Akashide,7.2,7.65,40.71504079,1.26,0.26,0.624,0.015681698,0.012329578
1947,20,Initiation,B875,Sawashiba,3.2,3.91,8.042477193,1.26,0.26,0.624,0.002584345,0.002031915
1947,20,Initiation,B876,Azukinashi,8,6.8,50.26548246,1.26,0.26,0.624,0.019821215,0.015584232
1947,20,Initiation,B877,Sawashiba,2.1,3.4,3.463605901,1.26,0.26,0.624,0.00101303,0.000796485
1947,20,Initiation,B878,Sawashiba,1.2,1.7,1.130973355,1.4,0.26,0.624,0.000291912,0.000255014
1947,20,Initiation,B879,Sawashiba,2,3.4,3.141592654,1.26,0.26,0.624,0.000908887,0.000714604
1947,20,Initiation,B880,Sawashiba,1.9,3.4,2.83528737,1.26,0.26,0.624,0.000810925,0.000637582
1947,20,Initiation,B881,Sawashiba,1.5,1.7,1.767145868,1.26,0.26,0.624,0.000479426,0.000376944
1947,20,Initiation,B882,Hakunboku,3,4.25,7.068583471,1.26,0.26,0.624,0.002238883,0.001760299
1947,20,Initiation,B883,Mizunara,17.2,15.7,232.3521927,1.26,0.26,0.624,0.160036764,0.125827305
1947,20,Initiation,B884,Sawashiba,2.3,3.4,4.154756284,1.26,0.26,0.624,0.001240126,0.000975036
1947,20,Initiation,B885,Sawashiba,2.3,3.4,4.154756284,1.26,0.26,0.624,0.001240126,0.000975036
1947,20,Transport,D3,Akashide,26.1,11.6,535.0210829,1.26,0.26,0.624,0.274763161,0.216029788
1947,20,Transport,D4,Sawashiba,5.2,4.25,21.23716634,1.26,0.26,0.624,0.007606097,0.005980217
1947,20,Transport,D5,Sawashiba,7,7.65,38.48451001,1.26,0.26,0.624,0.014729601,0.011581001
1947,20,Transport,D6,Sawashiba,11.8,8.5,109.3588403,1.26,0.26,0.624,0.047035142,0.03698091
1947,20,Transport,D7,Sawashiba,8.9,6.8,62.21138852,1.26,0.26,0.624,0.02512313,0.01975281
1947,20,Transport,D8,Sawashiba,4.9,4.25,18.8574099,1.26,0.26,0.624,0.006664721,0.00524007
1947,20,Transport,D9,Mizunara,16.5,17.2,213.82465,1.26,0.26,0.624,0.144734449,0.113796013
1947,20,Transport,D10,Mizunara,26.2,19.3,539.1287153,1.26,0.26,0.624,0.442923776,0.34824439
1947,20,Transport,D11,Ezoitaya,13.3,12.2,138.9290811,1.18,0.26,0.519,0.085918114,0.052617971
1947,20,Transport,D12,Sawashiba,4.5,4.25,15.90431281,1.26,0.26,0.624,0.005515091,0.004336185
1947,20,Transport,D13,Sawashiba,2.2,2.38,3.801327111,1.26,0.26,0.624,0.001123421,0.000883279
1947,20,Transport,D14,Mizunara,35.1,16.2,967.6183913,1.26,0.26,0.624,0.898552349,0.706477799
1947,20,Transport,D15,Hoonoki,29.8,17.4,697.464985,1.18,0.26,0.386,0.604758138,0.275455237
1947,20,Transport,D16,Ezoitaya,26,15.1,530.9291585,1.18,0.26,0.519,0.434789484,0.266273776
1947,20,Transport,D17,Sawashiba,2.2,4.42,3.801327111,1.26,0.26,0.624,0.001123421,0.000883279
1947,20,Transport,D18,Sawashiba,9.3,7.99,67.92908715,1.26,0.26,0.624,0.027702884,0.021781116
1947,20,Transport,D19,Sawashiba,14.5,8.84,165.1299639,1.26,0.26,0.624,0.074367917,0.058471031
1947,20,Transport,D20,Sawashiba,1.9,3.57,2.83528737,1.26,0.26,0.624,0.000810925,0.000637582
1947,20,Transport,D21,Sawashiba,1.2,2.38,1.130973355,1.4,0.26,0.624,0.000291912,0.000255014
1947,20,Transport,D22,Sawashiba,1.4,3.23,1.5393804,1.26,0.26,0.624,0.000411245,0.000323338
1947,20,Transport,D23,Sawashiba,1.8,3.57,2.544690049,1.26,0.26,0.624,0.000719073,0.000565364
1947,20,Transport,D24,Sawashiba,3.4,6.12,9.079202769,1.26,0.26,0.624,0.002957265,0.00232512
1947,20,Transport,D25,Sawashiba,2.1,4.59,3.463605901,1.26,0.26,0.624,0.00101303,0.000796485
1947,20,Transport,D26,Mizunara,28.3,18,629.0175351,1.26,0.26,0.624,0.533735646,0.419644315
1947,20,Transport,D27,Asada,31.3,17.3,769.4467267,1.26,0.26,0.624,0.681039338,0.535460369
1947,20,Transport,D28,Sawashiba,7.5,9.52,44.17864669,1.26,0.26,0.624,0.017171618,0.013501013
1947,20,Transport,D29,Sawashiba,6.5,10.37,33.1830724,1.26,0.26,0.624,0.012491988,0.009821701
1947,20,Transport,D30,Mizunara,34.2,16.9,918.6331078,1.26,0.26,0.624,0.843831528,0.663454101
1947,20,Transport,D31,Yamamomiji,2.5,3.91,4.908738521,1.18,0.26,0.519,0.001492725,0.000914175
1947,20,Transport,D32,Sawashiba,11.4,11.1,102.0703453,1.26,0.26,0.624,0.043563448,0.034251325
1947,20,Transport,D33,Yamamomiji,11.8,13.9,109.3588403,1.18,0.26,0.519,0.047035142,0.028805261
1947,20,Transport,D34,Sawashiba,5,9.01,19.63495408,1.26,0.26,0.624,0.006970917,0.005480814
1947,20,Transport,D35,Sawashiba,1.5,2.04,1.767145868,1.26,0.26,0.624,0.000479426,0.000376944
1981,23,Initiation,B886,Gamazumi,2.5,2.5,4.908738521,1.26,0.26,0.624,0.001492725,0.00117364
1981,23,Initiation,B887,Mizunara,5,4.08,19.63495408,1.26,0.26,0.624,0.008060065,0.006337145
1981,23,Initiation,B888,Akashide,3.1,5.1,7.54767635,1.26,0.26,0.624,0.002408206,0.001893428
1981,23,Initiation,B889,Akashide,3,5.1,7.068583471,1.26,0.26,0.624,0.002238883,0.001760299
1981,23,Initiation,B890,Akashide,1,1.7,0.785398163,1.4,0.26,0.624,0.000194626,0.000170025
1981,23,Initiation,B891,Konara,1.6,2.89,2.010619298,1.26,0.26,0.624,0.000512089,0.000402625
1981,23,Initiation,B892,Keyama hannoki,4.8,4.25,18.09557368,1.25,0.26,0.454,0.007302212,0.004144005
1981,23,Initiation,B893,Akashide,1.9,3.74,2.83528737,1.26,0.26,0.624,0.000810925,0.000637582
1981,23,Initiation,B894,Keyama hannoki,2.1,3.74,3.463605901,1.25,0.26,0.454,0.00098859,0.000561025
1981,23,Initiation,B895,Keyama hannoki,3,4.25,7.068583471,1.25,0.26,0.454,0.002342656,0.001329458
1981,23,Initiation,B896,Hoonoki,2.1,3.91,3.463605901,1.18,0.26,0.386,0.00098859,0.000450283
1981,23,Initiation,B897,Akashide,2.9,4.25,6.605198554,1.26,0.26,0.624,0.002076327,0.001632491
1981,23,Initiation,B898,Akashide,2.1,3.74,3.463605901,1.26,0.26,0.624,0.00101303,0.000796485
1981,23,Initiation,B899,Miyamazakura,7.8,7.5,47.78362426,1.26,0.26,0.624,0.01873627,0.014731205
1981,23,Initiation,B900,Mizunara,0.8,1.7,0.502654825,1.4,0.26,0.624,9.58E-05,8.37E-05
1981,23,Initiation,B901,Aodamo,1,1.87,0.785398163,1.4,0.26,0.624,0.000194626,0.000170025
1981,23,Initiation,B902,Aodamo,1.2,2.55,1.130973355,1.4,0.26,0.624,0.000291912,0.000255014
1981,23,Initiation,B903,Aodamo,0.9,2.55,0.636172512,1.4,0.26,0.624,0.000153979,0.000134516
1981,23,Initiation,B904,Taranoki,1.9,3.4,2.83528737,1.26,0.26,0.624,0.000810925,0.000637582
1981,23,Initiation,B905,Aodamo,1.3,2.89,1.327322896,1.26,0.26,0.624,0.000348772,0.000274219
1981,23,Initiation,B906,Yamamomiji,0.8,1.7,0.502654825,1.33,0.26,0.519,0.000118503,8.18E-05
1981,23,Initiation,B907,Aodamo,2.7,5.1,5.725552611,1.26,0.26,0.624,0.001771308,0.001392674
1981,23,Initiation,B908,Akashide,1.8,3.57,2.544690049,1.26,0.26,0.624,0.000719073,0.000565364
1981,23,Initiation,B909,Aodamo,0.8,2.38,0.502654825,1.4,0.26,0.624,0.000118503,0.000103524
1981,23,Initiation,B910,Akashide,2,3.4,3.141592654,1.26,0.26,0.624,0.000908887,0.000714604
1981,23,Initiation,B911,Sansho,1,2.21,0.785398163,1.4,0.26,0.624,0.000194626,0.000170025
1981,23,Initiation,B912,Aodamo,1,1.87,0.785398163,1.4,0.26,0.624,0.000194626,0.000170025
1981,23,Initiation,B913,Aodamo,2,3.74,3.141592654,1.26,0.26,0.624,0.000908887,0.000714604
1981,23,Initiation,B914,Aodamo,1.3,2.89,1.327322896,1.26,0.26,0.624,0.000348772,0.000274219
1981,23,Initiation,B915,Mizunara,2.1,3.4,3.463605901,1.26,0.26,0.624,0.00098859,0.000777269
1981,23,Initiation,B916,Aodamo,1.5,2.72,1.767145868,1.26,0.26,0.624,0.000479426,0.000376944
1981,23,Initiation,B917,Aodamo,1.5,2.72,1.767145868,1.26,0.26,0.624,0.000479426,0.000376944
1981,23,Initiation,B918,Aodamo,0.6,1.7,0.282743339,1.4,0.26,0.624,6.25E-05,5.46E-05
1981,23,Initiation,B919,Mizunara,4.1,5.61,13.20254313,1.26,0.26,0.624,0.00498727,0.003921191
1981,23,Initiation,B920,Konara,0.5,1.53,0.196349541,1.4,0.26,0.624,3.07E-05,2.68E-05
1981,23,Initiation,B921,Keyama hannoki,5,5.1,19.63495408,1.25,0.26,0.454,0.008060065,0.004574087
1981,23,Initiation,B922,Keyama hannoki,3.8,6.29,11.34114948,1.25,0.26,0.454,0.004149909,0.002355073
1981,23,Initiation,B923,Inukoryanagi,2.2,2.04,3.801327111,1.26,0.26,0.624,0.001123421,0.000883279
1981,23,Initiation,B924,Inukoryanagi,0.7,1.87,0.3848451,1.4,0.26,0.624,8.81E-05,7.69E-05
1981,23,Initiation,B925,Mizunara,12.2,10.7,116.8986626,1.26,0.26,0.624,0.069726167,0.054821502
1981,23,Initiation,B926,Yamamomiji,0.4,1.3,0.125663706,1.33,0.26,0.519,2.54E-05,1.75E-05
1981,23,Initiation,B927,Mizunara,3,3.91,7.068583471,1.26,0.26,0.624,0.002342656,0.00184189
1981,23,Initiation,B928,Keyama hannoki,7.9,6.8,49.01669938,1.25,0.26,0.454,0.024370822,0.013830441
1981,23,Initiation,B929,Akashide,0.5,2.04,0.196349541,1.4,0.26,0.624,4.17E-05,3.64E-05
1981,23,Initiation,B930,Keyama hannoki,17.8,10.1,248.8455541,1.25,0.26,0.454,0.173876522,0.098674926
1981,23,Initiation,B931,Aodamo,0.4,1.7,0.125663706,1.4,0.26,0.624,2.54E-05,2.22E-05
1981,23,Initiation,B932,Aodamo,1.4,2.55,1.5393804,1.26,0.26,0.624,0.000411245,0.000323338
1981,23,Initiation,B933,Tsuribana,1.5,2.55,1.767145868,1.26,0.26,0.624,0.000479426,0.000376944
1981,23,Initiation,B934,Mizunara,2.5,3.06,4.908738521,1.26,0.26,0.624,0.001507222,0.001185038
1981,23,Initiation,B935,Tsuribana,1.3,1.7,1.327322896,1.26,0.26,0.624,0.000348772,0.000274219
1981,23,Initiation,B936,Tsuribana,1.8,2.55,2.544690049,1.26,0.26,0.624,0.000719073,0.000565364
1981,23,Initiation,B937,Tsuribana,1.8,2.04,2.544690049,1.26,0.26,0.624,0.000719073,0.000565364
1981,23,Initiation,B938,Yamamomiji,1,2.04,0.785398163,1.33,0.26,0.519,0.000194626,0.000134344
1981,23,Initiation,B939,Keyama hannoki,2.6,3.91,5.309291585,1.25,0.26,0.454,0.001657216,0.00094047
1981,23,Initiation,B940,Aodamo,0.8,1.7,0.502654825,1.4,0.26,0.624,0.000118503,0.000103524
1981,23,Initiation,B941,Konara,3.8,4.59,11.34114948,1.26,0.26,0.624,0.004149909,0.003262824
1981,23,Initiation,B942,Onoe willow,9.8,4.1,75.42963961,1.26,0.26,0.624,0.03112376,0.024470745
1981,23,Initiation,B943,Hoonoki,5.9,5.1,27.33971007,1.18,0.26,0.386,0.012028568,0.005478772
1981,23,Initiation,B944,Onoe willow,3.2,4.7,8.042477193,1.26,0.26,0.624,0.002584345,0.002031915
1981,23,Initiation,B945,Aodamo,1.8,2.89,2.544690049,1.26,0.26,0.624,0.000719073,0.000565364
1981,23,Initiation,B946,Aodamo,1.7,3.4,2.269800692,1.26,0.26,0.624,0.000633257,0.000497892
1981,23,Initiation,B947,Akashide,3.5,4.42,9.621127502,1.26,0.26,0.624,0.003154139,0.002479911
1981,23,Initiation,B948,Akashide,1.1,2.55,0.950331778,1.4,0.26,0.624,0.000240565,0.000210158
1981,23,Initiation,B949,Keyama hannoki,3.1,3.91,7.54767635,1.25,0.26,0.454,0.002536032,0.001439198
1981,23,Initiation,B950,Keyama hannoki,3.2,4.76,8.042477193,1.25,0.26,0.454,0.002738466,0.001554079
1981,23,Initiation,B951,Keyama hannoki,5.8,6.8,26.42079422,1.25,0.26,0.454,0.011541333,0.006549707
1981,23,Initiation,B952,Keyama hannoki,1.8,2.89,2.544690049,1.25,0.26,0.454,0.000680893,0.000386407
1981,23,Initiation,B953,Keyama hannoki,1.8,2.89,2.544690049,1.25,0.26,0.454,0.000680893,0.000386407
1981,23,Initiation,B954,Keyama hannoki,8.2,7.3,52.81017251,1.25,0.26,0.454,0.026670081,0.015135271
1981,23,Initiation,B955,Keyama hannoki,3.7,3.4,10.75210086,1.25,0.26,0.454,0.003890659,0.002207949
1981,23,Initiation,B956,Aodamo,1,1.87,0.785398163,1.4,0.26,0.624,0.000194626,0.000170025
1981,23,Initiation,B957,Yamamomiji,0.4,1.87,0.125663706,1.33,0.26,0.519,2.54E-05,1.75E-05
1981,23,Initiation,B958,Aodamo,0.8,1.7,0.502654825,1.4,0.26,0.624,0.000118503,0.000103524
1981,23,Initiation,B959,Aodamo,0.8,2.21,0.502654825,1.4,0.26,0.624,0.000118503,0.000103524
1981,23,Initiation,B960,Yamamomiji,0.5,1.3,0.196349541,1.33,0.26,0.519,4.17E-05,2.88E-05
1981,23,Initiation,B961,Keyama hannoki,27.5,16.9,593.9573611,1.25,0.26,0.454,0.497968479,0.282597112
1981,23,Initiation,B962,Yamamomiji,1.8,2.72,2.544690049,1.18,0.26,0.519,0.000719073,0.000440375
1981,23,Initiation,B963,Aodamo,0.4,2.21,0.125663706,1.4,0.26,0.624,2.54E-05,2.22E-05
1981,23,Initiation,B964,Aodamo,0.3,2.21,0.070685835,1.4,0.26,0.624,1.34E-05,1.17E-05
1981,23,Initiation,B965,Aodamo,1.7,2.72,2.269800692,1.26,0.26,0.624,0.000633257,0.000497892
1981,23,Initiation,B966,Sawashiba,2.5,4.76,4.908738521,1.26,0.26,0.624,0.001492725,0.00117364
1981,23,Initiation,B967,Aodamo,1,2.21,0.785398163,1.4,0.26,0.624,0.000194626,0.000170025
1981,23,Initiation,B968,Asada,6,5.78,28.27433388,1.26,0.26,0.624,0.012527663,0.00984975
1981,23,Initiation,B969,Mizunara,3.5,4.25,9.621127502,1.26,0.26,0.624,0.00340131,0.002674246
1981,23,Initiation,B970,Akashide,2,3.23,3.141592654,1.26,0.26,0.624,0.000908887,0.000714604
1981,23,Initiation,B971,Akashide,2,3.23,3.141592654,1.26,0.26,0.624,0.000908887,0.000714604
1981,23,Initiation,B972,Keyama hannoki,11,7.2,95.03317777,1.25,0.26,0.454,0.054278116,0.030802831
1981,23,Initiation,B973,Tsuribana,1,1.5,0.785398163,1.4,0.26,0.624,0.000194626,0.000170025
1981,23,Initiation,B974,Keyama hannoki,3.2,2.55,8.042477193,1.25,0.26,0.454,0.002738466,0.001554079
1981,23,Initiation,B975,Aodamo,0.4,1.7,0.125663706,1.4,0.26,0.624,2.54E-05,2.22E-05
1981,23,Initiation,B976,Aodamo,0.5,1.7,0.196349541,1.4,0.26,0.624,4.17E-05,3.64E-05
1981,23,Initiation,B977,Aodamo,0.8,2.55,0.502654825,1.4,0.26,0.624,0.000118503,0.000103524
1981,23,Initiation,B978,Keyama hannoki,7.9,8.7,49.01669938,1.25,0.26,0.454,0.024370822,0.013830441
1981,23,Initiation,B979,Udaikanba,3.2,5.1,8.042477193,1.2,0.26,0.468,0.002738466,0.001537922
1981,23,Initiation,B980,Keyama hannoki,7,8,38.48451001,1.25,0.26,0.454,0.018188951,0.01032223
1981,23,Initiation,1,Keyama hannoki,3,3.7,7.068583471,1.25,0.26,0.454,0.002342656,0.001329458
1981,23,Initiation,2,Konara,4.2,6,13.8544236,1.26,0.26,0.624,0.005286615,0.004156548
1981,23,Transport,B981,Ezo Yamazakura,13,18.9,132.7322896,1.26,0.26,0.624,0.08130506,0.06392529
1981,23,Transport,B982,Ezo Yamazakura,14.8,14.1,172.0336137,1.26,0.26,0.624,0.111261795,0.087478474
1981,23,Transport,B983,Ezo Yamazakura,10.2,16.6,81.71282492,1.26,0.26,0.624,0.045217126,0.035551513
1981,23,Transport,B984,Oba Bodaiju,2.8,3.06,6.157521601,1.18,0.26,0.369,0.001982579,0.000863255
1981,23,Transport,B985,Oba Bodaiju,6.2,4.25,30.1907054,1.18,0.26,0.369,0.013561766,0.005905064
1981,23,Transport,B986,Oba Bodaiju,2.2,2.21,3.801327111,1.18,0.26,0.369,0.001106334,0.00048172
1981,23,Transport,B987,Mizunara,31.5,17.7,779.3113276,1.26,0.26,0.624,0.691613399,0.543774119
1981,23,Transport,B988,Shinanoki,8.1,6.46,51.5299735,1.18,0.26,0.369,0.025890141,0.011273085
1981,23,Transport,B989,Shinanoki,19.8,15.7,307.907496,1.18,0.26,0.369,0.224959029,0.09795166
1981,23,Transport,B990,Oba Bodaiju,12.8,15.4,128.6796351,1.18,0.26,0.369,0.078312339,0.034098759
1981,23,Transport,B991,Oba Bodaiju,7.1,6.46,39.59192142,1.18,0.26,0.369,0.018823866,0.008196288
1981,23,Transport,B992,Aodamo,5.9,6.8,27.33971007,1.26,0.26,0.624,0.010071922,0.007918948
1981,23,Transport,B993,Aodamo,1.2,2.55,1.130973355,1.4,0.26,0.624,0.000291912,0.000255014
1981,23,Transport,B994,Miyamazakura,24.5,15.1,471.4352476,1.26,0.26,0.624,0.238710692,0.187683895
1981,23,Transport,B995,Aodamo,7.1,4.76,39.59192142,1.26,0.26,0.624,0.015201548,0.011952065
1981,23,Transport,B996,Aodamo,8.5,6.29,56.74501731,1.26,0.26,0.624,0.022681409,0.017833031
1981,23,Transport,B997,Aodamo,8.5,6.8,56.74501731,1.26,0.26,0.624,0.022681409,0.017833031
1981,23,Transport,B998,Mizunara,8.6,6.12,58.08804816,1.26,0.26,0.624,0.029926664,0.02352954
1981,23,Transport,B999,Bacco willow,21.1,13.6,349.6671163,1.26,0.26,0.624,0.171241732,0.134637099
1981,23,Transport,B1000,Yamaguwa,4.5,3.74,15.90431281,1.26,0.26,0.624,0.005515091,0.004336185
1981,23,Transport,C192,Aodamo,7.2,7,40.71504079,1.26,0.26,0.624,0.015681698,0.012329578
1981,23,Transport,C193,Aodamo,8.5,3.91,56.74501731,1.26,0.26,0.624,0.022681409,0.017833031
1981,23,Transport,C194,Yamaguwa,3.8,3.91,11.34114948,1.26,0.26,0.624,0.003786961,0.00297746
1981,23,Transport,C195,Udaikanba,17,17,226.9800692,1.2,0.26,0.468,0.155572523,0.087369529
1981,23,Transport,C196,Sawashiba,3,3.4,7.068583471,1.26,0.26,0.624,0.002238883,0.001760299
1981,23,Transport,C197,Shinanoki,3.1,3.4,7.54767635,1.18,0.26,0.369,0.002536032,0.001104239
1981,23,Transport,C198,Mizunara,3.3,3.4,8.552985999,1.26,0.26,0.624,0.002950077,0.002319469
1981,23,Transport,C199,Yamamomiji,5.4,3.4,22.90221044,1.18,0.26,0.519,0.008271881,0.005065865
1981,23,Transport,C200,Aodamo,5,4.76,19.63495408,1.26,0.26,0.624,0.006970917,0.005480814
1981,23,Transport,C201,Aodamo,3.5,4.76,9.621127502,1.26,0.26,0.624,0.003154139,0.002479911
1981,23,Transport,C202,Aodamo,6.2,5.78,30.1907054,1.26,0.26,0.624,0.011246145,0.008842169
1981,23,Transport,C203,Aodamo,2.5,3.06,4.908738521,1.26,0.26,0.624,0.001492725,0.00117364
1981,23,Transport,C204,Aodamo,4.2,5.27,13.8544236,1.26,0.26,0.624,0.004730777,0.003719526
1981,23,Transport,C205,Konara,3.8,5.44,11.34114948,1.26,0.26,0.624,0.004149909,0.003262824
1981,23,Transport,C206,Akashide,10,6.63,78.53981634,1.26,0.26,0.624,0.032553673,0.025595
1981,23,Transport,C207,Akashide,1.9,3.4,2.83528737,1.26,0.26,0.624,0.000810925,0.000637582
1981,23,Transport,C208,Udaikanba,12.4,16.1,120.7628216,1.2,0.26,0.468,0.072523326,0.0407291
1981,23,Deposition,C209,Ezo Yamazakura,15.1,7.4,179.0786352,1.26,0.26,0.624,0.11679583,0.091829553
1981,23,Deposition,C210,Shinanoki,3.5,2.55,9.621127502,1.18,0.26,0.369,0.00340131,0.001480998
1981,23,Deposition,C211,Shinanoki,26.7,15.5,559.9024967,1.18,0.26,0.369,0.463647679,0.201881472
1981,23,Deposition,C212,Yamamomiji,5.5,6.46,23.75829444,1.18,0.26,0.519,0.008616332,0.005276814
1981,23,Deposition,C213,Yamamomiji,6,5.1,28.27433388,1.18,0.26,0.519,0.01045542,0.006403108
1981,23,Deposition,C214,Yamamomiji,7.5,5.95,44.17864669,1.18,0.26,0.519,0.017171618,0.010516242
1981,23,Deposition,C215,Yamamomiji,10,3.4,78.53981634,1.18,0.26,0.519,0.032553673,0.019936521
